Time;Race_id;Driver;DriverNumber;LapNumber;Stint;IsPersonalBest;Compound;TyreLife;FreshTyre;Team;LapStartTime;Position;Deleted;IsAccurate;LapTimeSec;Sector1TimeSec;Sector2TimeSec;Sector3TimeSec;GapToLeader;V_max
0 days 02:08:43.079000;2026035;LEC;16;38,0;2,0;True;HARD;21,0;True;Ferrari;0 days 02:07:09.951000;4,0;False;True;93,128;34,033;41,13;17,965;8,89599999999973;333,0
0 days 02:10:16.536000;2026035;LEC;16;39,0;2,0;False;HARD;22,0;True;Ferrari;0 days 02:08:43.079000;4,0;False;True;93,457;34,273;41,215;17,969;9,068999999999505;331,0
0 days 02:11:50.241000;2026035;LEC;16;40,0;2,0;False;HARD;23,0;True;Ferrari;0 days 02:10:16.536000;4,0;False;True;93,705;34,127;41,414;18,164;9,795000000000073;333,0
0 days 02:13:24.395000;2026035;LEC;16;41,0;2,0;False;HARD;24,0;True;Ferrari;0 days 02:11:50.241000;4,0;False;True;94,154;34,659;41,387;18,108;10,506999999999607;337,0
0 days 02:14:57.813000;2026035;LEC;16;42,0;2,0;False;HARD;25,0;True;Ferrari;0 days 02:13:24.395000;3,0;False;True;93,418;34,046;41,392;17,98;11,925000000000182;330,0
0 days 02:16:31.018000;2026035;LEC;16;43,0;2,0;False;HARD;26,0;True;Ferrari;0 days 02:14:57.813000;3,0;False;True;93,205;34,035;41,101;18,069;12,516999999999825;320,0
0 days 02:18:04.322000;2026035;LEC;16;44,0;2,0;False;HARD;27,0;True;Ferrari;0 days 02:16:31.018000;3,0;False;True;93,304;34,186;41,07;18,048;13,184000000000196;320,0
0 days 02:19:37.929000;2026035;LEC;16;45,0;2,0;False;HARD;28,0;True;Ferrari;0 days 02:18:04.322000;3,0;False;True;93,607;34,179;41,274;18,154;13,917999999999665;312,0
0 days 02:21:11.089000;2026035;LEC;16;46,0;2,0;False;HARD;29,0;True;Ferrari;0 days 02:19:37.929000;3,0;False;True;93,16;33,994;41,12;18,046;14,706000000000131;320,0
0 days 02:22:44.211000;2026035;LEC;16;47,0;2,0;True;HARD;30,0;True;Ferrari;0 days 02:21:11.089000;3,0;False;True;93,122;33,936;41,208;17,978;15,144000000000233;320,0
0 days 02:24:17.222000;2026035;LEC;16;48,0;2,0;True;HARD;31,0;True;Ferrari;0 days 02:22:44.211000;3,0;False;True;93,011;33,676;41,14;18,195;15,054999999998472;323,0
0 days 02:25:50.708000;2026035;LEC;16;49,0;2,0;False;HARD;32,0;True;Ferrari;0 days 02:24:17.222000;3,0;False;True;93,486;34,157;41,291;18,038;14,476999999998952;322,0
0 days 02:27:24.881000;2026035;LEC;16;50,0;2,0;False;HARD;33,0;True;Ferrari;0 days 02:25:50.708000;4,0;False;True;94,173;34,173;41,289;18,711;15,531000000000859;321,0
0 days 02:28:57.778000;2026035;LEC;16;51,0;2,0;True;HARD;34,0;True;Ferrari;0 days 02:27:24.881000;3,0;False;True;92,897;33,813;41,284;17,8;16,351999999998952;336,0
0 days 02:30:30.979000;2026035;LEC;16;52,0;2,0;False;HARD;35,0;True;Ferrari;0 days 02:28:57.778000;3,0;False;True;93,201;34,047;41,137;18,017;16,360000000000582;319,0
0 days 02:32:03.613000;2026035;LEC;16;53,0;2,0;True;HARD;36,0;True;Ferrari;0 days 02:30:30.979000;3,0;False;True;92,634;33,905;40,919;17,81;16,635999999998603;326,0
0 days 01:05:33.198000;2026035;STR;18;1,0;1,0;False;MEDIUM;1,0;True;Aston Martin;0 days 01:03:44.711000;22,0;False;False;108,234;0,0;45,723;18,803;0,0;0,0
0 days 01:07:11.567000;2026035;STR;18;2,0;1,0;True;MEDIUM;2,0;True;Aston Martin;0 days 01:05:33.198000;21,0;False;True;98,369;35,693;44,13;18,546;9,449999999999818;0,0
0 days 01:08:49.796000;2026035;STR;18;3,0;1,0;True;MEDIUM;3,0;True;Aston Martin;0 days 01:07:11.567000;21,0;False;True;98,229;36,126;43,543;18,56;13,344000000000051;0,0
0 days 01:10:28.383000;2026035;STR;18;4,0;1,0;False;MEDIUM;4,0;True;Aston Martin;0 days 01:08:49.796000;21,0;False;True;98,587;36,248;43,686;18,653;16,037000000000262;0,0
0 days 01:12:06.809000;2026035;STR;18;5,0;1,0;False;MEDIUM;5,0;True;Aston Martin;0 days 01:10:28.383000;21,0;False;True;98,426;36,258;43,604;18,564;19,100999999999658;0,0
0 days 01:13:45.426000;2026035;STR;18;6,0;1,0;False;MEDIUM;6,0;True;Aston Martin;0 days 01:12:06.809000;21,0;False;True;98,617;36,306;43,703;18,608;22,287000000000262;0,0
0 days 01:15:23.888000;2026035;STR;18;7,0;1,0;False;MEDIUM;7,0;True;Aston Martin;0 days 01:13:45.426000;21,0;False;True;98,462;36,301;43,619;18,542;25,942000000000007;0,0
0 days 01:17:01.571000;2026035;STR;18;8,0;1,0;True;MEDIUM;8,0;True;Aston Martin;0 days 01:15:23.888000;20,0;False;True;97,683;35,578;43,5;18,605;29,32799999999952;0,0
0 days 01:18:39.770000;2026035;STR;18;9,0;1,0;False;MEDIUM;9,0;True;Aston Martin;0 days 01:17:01.571000;20,0;False;True;98,199;36,017;43,604;18,578;31,807999999999993;0,0
0 days 01:20:18.063000;2026035;STR;18;10,0;1,0;False;MEDIUM;10,0;True;Aston Martin;0 days 01:18:39.770000;20,0;False;True;98,293;36,207;43,553;18,533;34,473000000000866;0,0
0 days 01:21:56.114000;2026035;STR;18;11,0;1,0;False;MEDIUM;11,0;True;Aston Martin;0 days 01:20:18.063000;20,0;False;True;98,051;36,153;43,493;18,405;37,35599999999977;0,0
0 days 01:23:34.736000;2026035;STR;18;12,0;1,0;False;MEDIUM;12,0;True;Aston Martin;0 days 01:21:56.114000;20,0;False;True;98,622;36,487;43,52;18,615;40,29199999999946;0,0
0 days 01:25:13.190000;2026035;STR;18;13,0;1,0;False;MEDIUM;13,0;True;Aston Martin;0 days 01:23:34.736000;20,0;False;True;98,454;36,333;43,528;18,593;43,886999999999716;0,0
0 days 01:26:51.377000;2026035;STR;18;14,0;1,0;False;MEDIUM;14,0;True;Aston Martin;0 days 01:25:13.190000;20,0;False;True;98,187;36,224;43,407;18,556;47,396999999999935;0,0
0 days 01:28:30.230000;2026035;STR;18;15,0;1,0;False;MEDIUM;15,0;True;Aston Martin;0 days 01:26:51.377000;20,0;False;True;98,853;36,307;43,705;18,841;50,32300000000032;0,0
0 days 01:30:08.657000;2026035;STR;18;16,0;1,0;False;MEDIUM;16,0;True;Aston Martin;0 days 01:28:30.230000;20,0;False;True;98,427;36,304;43,531;18,592;53,79899999999998;0,0
0 days 01:31:47.233000;2026035;STR;18;17,0;1,0;False;MEDIUM;17,0;True;Aston Martin;0 days 01:30:08.657000;20,0;False;True;98,576;36,566;43,4;18,61;56,0619999999999;0,0
0 days 01:33:25.687000;2026035;STR;18;18,0;1,0;False;MEDIUM;18,0;True;Aston Martin;0 days 01:31:47.233000;20,0;False;True;98,454;36,307;43,35;18,797;59,952000000000226;0,0
0 days 01:35:04.059000;2026035;STR;18;19,0;1,0;False;MEDIUM;19,0;True;Aston Martin;0 days 01:33:25.687000;20,0;False;True;98,372;36,404;43,347;18,621;64,3109999999997;0,0
0 days 01:36:42.465000;2026035;STR;18;20,0;1,0;False;MEDIUM;20,0;True;Aston Martin;0 days 01:35:04.059000;20,0;False;True;98,406;36,487;43,281;18,638;68,34000000000015;0,0
0 days 01:38:34.123000;2026035;STR;18;21,0;1,0;False;MEDIUM;21,0;True;Aston Martin;0 days 01:36:42.465000;19,0;False;False;111,658;36,365;49,537;25,756;72,50500000000011;0,0
0 days 01:41:00.313000;2026035;STR;18;22,0;2,0;False;HARD;1,0;True;Aston Martin;0 days 01:38:34.123000;19,0;False;False;146,19;62,593;59,078;24,519;90,21499999999924;0,0
0 days 01:42:45.854000;2026035;STR;18;23,0;2,0;False;HARD;2,0;True;Aston Martin;0 days 01:41:00.313000;19,0;False;False;105,541;37,581;47,986;19,974;123,02900000000045;0,0
0 days 01:44:33.729000;2026035;STR;18;24,0;2,0;False;HARD;3,0;True;Aston Martin;0 days 01:42:45.854000;19,0;False;False;107,875;37,047;47,545;23,283;68,64900000000034;0,0
0 days 01:47:00.142000;2026035;STR;18;25,0;3,0;False;MEDIUM;1,0;True;Aston Martin;0 days 01:44:33.729000;19,0;False;False;146,413;56,531;65,609;24,273;26,32000000000062;0,0
0 days 01:49:28.185000;2026035;STR;18;26,0;3,0;False;MEDIUM;2,0;True;Aston Martin;0 days 01:47:00.142000;19,0;False;False;148,043;52,61;65,132;30,301;22,091999999999643;0,0
0 days 01:51:39.031000;2026035;STR;18;27,0;3,0;False;MEDIUM;3,0;True;Aston Martin;0 days 01:49:28.185000;19,0;False;False;130,846;45,555;60,6;24,691;24,105000000000473;0,0
0 days 01:53:16.546000;2026035;STR;18;28,0;3,0;True;MEDIUM;4,0;True;Aston Martin;0 days 01:51:39.031000;19,0;False;True;97,515;36,015;43,121;18,379;8,713999999999942;0,0
0 days 01:54:53.763000;2026035;STR;18;29,0;3,0;True;MEDIUM;5,0;True;Aston Martin;0 days 01:53:16.546000;19,0;False;True;97,217;35,981;42,879;18,357;12,579999999999927;0,0
0 days 01:56:34.394000;2026035;STR;18;30,0;3,0;False;MEDIUM;6,0;True;Aston Martin;0 days 01:54:53.763000;20,0;False;False;100,631;35,698;43,267;21,666;16,43000000000029;0,0
0 days 01:05:30.189000;2026035;ALB;23;1,0;1,0;False;MEDIUM;1,0;True;Williams;0 days 01:03:44.711000;17,0;False;False;105,225;0,0;44,394;18,51;0,0;292,0
0 days 01:07:07.607000;2026035;ALB;23;2,0;1,0;True;MEDIUM;2,0;True;Williams;0 days 01:05:30.189000;17,0;False;True;97,418;36,274;42,995;18,149;6,4409999999998035;305,0
0 days 01:08:45.071000;2026035;ALB;23;3,0;1,0;False;MEDIUM;3,0;True;Williams;0 days 01:07:07.607000;17,0;False;True;97,464;35,871;43,24;18,353;9,384000000000015;313,0
0 days 01:10:23.147000;2026035;ALB;23;4,0;1,0;False;MEDIUM;4,0;True;Williams;0 days 01:08:45.071000;18,0;False;True;98,076;36,825;43,011;18,24;11,311999999999898;322,0
0 days 01:11:59.943000;2026035;ALB;23;5,0;1,0;True;MEDIUM;5,0;True;Williams;0 days 01:10:23.147000;18,0;False;True;96,796;35,721;42,832;18,243;13,864999999999782;327,0
0 days 01:13:37.250000;2026035;ALB;23;6,0;1,0;False;MEDIUM;6,0;True;Williams;0 days 01:11:59.943000;18,0;False;True;97,307;35,804;43,07;18,433;15,421000000000276;325,0
0 days 01:15:14.795000;2026035;ALB;23;7,0;1,0;False;MEDIUM;7,0;True;Williams;0 days 01:13:37.250000;18,0;False;True;97,545;36,081;43,171;18,293;17,76599999999962;326,0
0 days 01:16:52.232000;2026035;ALB;23;8,0;1,0;False;MEDIUM;8,0;True;Williams;0 days 01:15:14.795000;18,0;False;True;97,437;35,891;43,078;18,468;20,234999999999673;325,0
0 days 01:18:29.444000;2026035;ALB;23;9,0;1,0;False;MEDIUM;9,0;True;Williams;0 days 01:16:52.232000;18,0;False;True;97,212;35,852;43,091;18,269;22,46900000000005;319,0
0 days 01:20:06.679000;2026035;ALB;23;10,0;1,0;False;MEDIUM;10,0;True;Williams;0 days 01:18:29.444000;18,0;False;True;97,235;35,788;43,127;18,32;24,147000000000844;323,0
0 days 01:21:43.707000;2026035;ALB;23;11,0;1,0;False;MEDIUM;11,0;True;Williams;0 days 01:20:06.679000;18,0;False;True;97,028;35,97;42,814;18,244;25,971999999999753;314,0
